,X,Y,OBJECTID,CONV_ID,NAME,CITY,STATE,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_DATE,WEBSITE,COMPLEXNM,FORMERNM,YEARCHNG,FIXED_STS,BALLROOM,EXHIBIT,LOBBY,MAIN_FLOOR,OUTDOOR,PRE_FUNCT,MEET_ROOMS
50,-8237476.9465,4898522.1347,51,3002,ASBURY PARK CONVENTION HALL,ASBURY PARK,NJ,(732) 897-6500,CONVENTION CENTER,OPEN,MONMOUTH,34025,USA,40.2238298558631,-73.9985144363921,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://apboardwalk.com/,2015/06/11 00:00:00+00,2018/11/09 00:00:00+00,http://apboardwalk.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,N,N,N,N
51,-8295587.011,4944445.3678,52,3043,GARDEN STATE EXHIBIT CENTER,SOMERSET,NJ,(732) 469-4000,CONVENTION CENTER,CLOSED,SOMERSET,34035,USA,40.5380792776367,-74.5205260268546,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://franklinreporter.com/garden-state-exhibit-center-closing-6th-ave-electronics-plans-to-move-in/,2015/06/16 00:00:00+00,2018/11/09 00:00:00+00,http://franklinreporter.com/garden-state-exhibit-center-closing-6th-ave-electronics-plans-to-move-in/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,Y,N,N,Y,Y
52,-8237911.1259,4976716.0921,53,3249,JACOB K. JAVITS CONVENTION CENTER,NEW YORK,NY,(212) 216-2000,CONVENTION CENTER,OPEN,NEW YORK,36061,USA,40.7580279651186,-74.0024147358513,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.javitscenter.com/,2015/06/17 00:00:00+00,2018/11/12 00:00:00+00,https://www.javitscenter.com/plan/floor-plans/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
53,-8476788.8318,5318616.5201,54,3283,NICHOLAS J. PIRRO CONVENTION CENTER,SYRACUSE,NY,(315) 435-8000,CONVENTION CENTER COMPLEX,OPEN,ONONDAGA,36067,USA,43.0436390774317,-76.1482896786613,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.oncenter.org/,2015/06/17 00:00:00+00,2018/11/13 00:00:00+00,http://www.oncenter.org/venue/nicholas-j-pirro-convention-center,ONCENTER COMPLEX,NOT AVAILABLE,NOT AVAILABLE,Y,Y,Y,Y,N,N,N,Y
54,-8610815.7897,4169872.4264,55,2816,JONES COUNTY CIVIC CENTER,TRENTON,NC,(252) 448-5111,CONVENTION CENTER,OPEN,JONES,37103,USA,35.0440753798749,-77.3522743260992,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.jonescountync.gov/index.asp?SEC=B3972898-A96E-4FBE-8E14-1F0A84C930F7&,2015/11/03 00:00:00+00,2018/11/08 00:00:00+00,https://www.jonescountync.gov/index.asp?SEC=B3972898-A96E-4FBE-8E14-1F0A84C930F7&,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,N,Y
55,-8615148.8462,4242021.4366,56,2781,GREENVILLE CONVENTION CENTER,GREENVILLE,NC,(252) 321-7671,CONVENTION CENTER,OPEN,PITT,37147,USA,35.5729755370915,-77.3911988350582,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.greenvilleconventioncenter.com/,2015/06/19 00:00:00+00,2018/11/08 00:00:00+00,http://www.greenvilleconventioncenter.com/exhibit-event/campus-facilities,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,Y,Y,Y
56,-8717543.5407,4163524.9288,57,2759,SAMPSON COUNTY EXPOSITION CENTER,CLINTON,NC,(910) 592-6451,CONVENTION CENTER,OPEN,SAMPSON,37163,USA,34.9973787238491,-78.31102602633,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.sampsonexpocenter.com/,2015/06/19 00:00:00+00,2018/11/08 00:00:00+00,https://www.sampsonexpocenter.com/facilities-2.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,Y,N,N,N,Y
57,-8754333.9405,4269504.5393,58,2810,RALEIGH CONVENTION CENTER,RALEIGH,NC,(919) 996-8500,CONVENTION CENTER,OPEN,WAKE,37183,USA,35.7735337278993,-78.6415198104908,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.raleighconvention.com/,2015/06/19 00:00:00+00,2018/11/08 00:00:00+00,https://www.raleighconvention.com/the-facility,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,Y,N,N,N,Y
58,-10773952.6411,5922274.5252,59,2850,FARGO CIVIC CENTER,FARGO,ND,(701) 241-1480,CONVENTION CENTER,OPEN,CASS,38017,USA,46.8785604519035,-96.7840632783975,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://fargond.gov/city-government/departments/civic-center,2015/10/06 00:00:00+00,2018/11/09 00:00:00+00,http://fargond.gov/city-government/departments/civic-center,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,Y,N,N,N
59,-9299252.904,5108601.4486,60,3549,SEAGATE CONVENTION CENTRE,TOLEDO,OH,(419) 255-3300,CONVENTION CENTER,OPEN,LUCAS,39095,USA,41.649375564331,-83.5366101453419,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://toledo-seagate.com/,2015/07/07 00:00:00+00,2018/11/13 00:00:00+00,http://www.toledo-seagate.com/floor-plans,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
60,-10678958.8349,4319136.3942,61,3665,RIVER SPIRIT EXPO,TULSA,OK,(918) 744-1113,MULTIUSE COMPLEX,OPEN,TULSA,40143,USA,36.1344435000675,-95.9307193983814,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.exposquare.com/,2015/10/01 00:00:00+00,2018/11/14 00:00:00+00,https://www.exposquare.com/p.aspx?pID=other/296&,EXPO SQUARE,QUIKTRIP CENTER,2012,N,N,Y,N,N,N,N,N
61,-10686349.4712,4321162.4148,62,3664,COX BUSINESS CENTER,TULSA,OK,(918) 984-4350,CONVENTION CENTER,OPEN,TULSA,40143,USA,36.1491411328571,-95.9971106145632,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.coxcentertulsa.com/,2015/10/01 00:00:00+00,2018/11/14 00:00:00+00,http://coxcentertulsa.com/plan/facility-floor-plans/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,Y,Y,Y,N,N,N,Y
62,-13703909.2618,5472251.1247,63,3705,CONVENTION CENTER,EUGENE,OR,(541) 682-4292,MULTIUSE COMPLEX,OPEN,LANE,41039,USA,44.0439826519136,-123.104311420397,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.laneeventscenter.org/,2015/10/26 00:00:00+00,2019/11/18 00:00:00+00,https://www.laneeventscenter.org/convention-center,LANE EVENTS CENTER,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,Y,N,N,Y,Y
63,-13698573.7804,5565412.4503,64,3677,WILLAMETTE EVENT CENTER,ALBANY,OR,(541) 926-4314,MULTIUSE COMPLEX,OPEN,LINN,41043,USA,44.6424841964886,-123.056381975448,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.lcfairexpo.com/,2015/11/02 00:00:00+00,2019/11/18 00:00:00+00,https://www.lcfairexpo.com/services#WillametteExhibitHall,LINN COUNTY EXPO CENTER,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
64,-13654807.2736,5705117.3522,65,3753,OREGON CONVENTION CENTER,PORTLAND,OR,(503) 235-7575,CONVENTION CENTER,OPEN,MULTNOMAH,41051,USA,45.5285444277833,-122.663220755633,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.oregoncc.org/,2015/10/27 00:00:00+00,2018/11/14 00:00:00+00,https://www.oregoncc.org/planners/floor-plans-and-facility-features,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,Y,N,N,Y,Y
65,-13654698.6603,5705737.5304,66,3749,AMBRIDGE EVENT CENTER,PORTLAND,OR,(503) 239-9921,CONVENTION CENTER,CLOSED,MULTNOMAH,41051,USA,45.5324471868881,-122.662245065857,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://ambridgeevents.com/,2015/10/27 00:00:00+00,2018/11/14 00:00:00+00,http://ambridgeevents.com/pdfs/AEC_Event_Map_1a4.pdf,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,N,N
66,-13657764.3389,5717589.541,67,3750,PORTLAND EXPO CENTER,PORTLAND,OR,(503) 736-5200,CONVENTION CENTER,OPEN,MULTNOMAH,41051,USA,45.6069794223625,-122.689784525535,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.expocenter.org/,2015/10/27 00:00:00+00,2018/11/14 00:00:00+00,https://www.expocenter.org/planners/facility-details,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
67,-8399961.994,4883917.652,68,3882,GREATER PHILADELPHIA EXPO CENTER,OAKS,PA,(484) 754-3976,CONVENTION CENTER,OPEN,MONTGOMERY,42091,USA,40.1235853528818,-75.4581424521124,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.phillyexpocenter.com/,2015/06/10 00:00:00+00,2018/11/15 00:00:00+00,http://www.phillyexpocenter.com/about-expo/floorplans-dimensions/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
68,-8395289.9508,4880027.8925,69,3849,VALLEY FORGE CONVENTION CENTER (VALLEY FORGE CASINO RESORT),KING OF PRUSSIA,PA,(610) 354-8118,CONVENTION CENTER,OPEN,MONTGOMERY,42091,USA,40.0968612536441,-75.4161727739543,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.vfcasino.com/,2015/06/10 00:00:00+00,2019/11/18 00:00:00+00,https://www.vfcasino.com/gather/corporate-events,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,N,Y
69,-9203887.1803,4101218.4066,70,3945,CIVIC CENTER OF ANDERSON,ANDERSON,SC,(864) 260-4800,MULTIUSE,OPEN,ANDERSON,45007,USA,34.5375953428509,-82.6799252740321,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://andersonevents.com/facilities/civic-center/,2015/06/24 00:00:00+00,2018/11/15 00:00:00+00,https://andersonevents.com/facilities/civic-center/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,N,Y
70,-8780280.4014,3989360.9834,71,3975,MYRTLE BEACH CONVENTION CENTER,MYRTLE BEACH,SC,(843) 918-1225,CONVENTION CENTER,OPEN,HORRY,45051,USA,33.7057607667462,-78.8746008346607,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.myrtlebeachconventioncenter.com/,2015/06/22 00:00:00+00,2018/11/15 00:00:00+00,http://www.myrtlebeachconventioncenter.com/facilities.php,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,Y,N,Y
71,-9016390.9985,4155359.5171,72,3982,BAXTER HOOD CENTER,ROCK HILL,SC,(803) 981-7100,CONVENTION CENTER,CLOSED,YORK,45091,USA,34.9372690077586,-80.9956184156572,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.hoodcenter.com/,2015/06/24 00:00:00+00,2018/11/16 00:00:00+00,http://www.hoodcenter.com/?page_id=2,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,Y,N,N,N,N,N,Y
72,-11491018.1581,5479034.6481,73,4012,RUSHMORE PLAZA CIVIC CENTER,RAPID CITY,SD,(605) 394-4115,CONVENTION CENTER,OPEN,PENNINGTON,46103,USA,44.0877686671903,-103.225572415335,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.gotmine.com/,2015/10/06 00:00:00+00,2018/11/16 00:00:00+00,https://www.gotmine.com/events/seating-charts,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,Y,Y,Y,Y,N,N,Y
73,-10648552.6722,3733381.3649,74,4322,PERFORMING ARTS CENTER,PALESTINE,TX,(903) 723-2026,CONVENTION CENTER,OPEN,ANDERSON,48001,USA,31.7717114063565,-95.6575761922874,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.visitpalestine.com/p/events/294,2015/09/18 00:00:00+00,2018/11/20 00:00:00+00,http://www.cityofpalestinetx.com/users/OldFiles/upload/civic%20center%20plan.pdf,NOT APPLICABLE,PALESTINE CIVIC CENTER,NOT AVAILABLE,Y,N,N,N,N,N,N,Y
74,-10722388.8935,3589545.3276,75,4189,THE BRAZOS CENTER,BRYAN,TX,(979) 776-8338,CONVENTION CENTER,OPEN,BRAZOS,48041,USA,30.6667487156807,-96.3208582531058,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://thebrazoscenter.com/,2015/09/14 00:00:00+00,2018/11/19 00:00:00+00,http://thebrazoscenter.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,Y,N,Y,N,N,N,Y
75,-10733083.5214,3583789.5615,76,4190,BRAZOS COUNTY EXPO,BRYAN,TX,(979) 823-3976,MULTIUSE,OPEN,BRAZOS,48041,USA,30.622264572652,-96.416929730023,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.brazoscountyexpo.com/,2015/09/14 00:00:00+00,2018/11/19 00:00:00+00,https://www.brazoscountyexpo.com/p/about,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,Y,Y,N,N,Y,N,Y
76,-10782720.7996,3818961.6968,77,4387,WAXAHCHIE CIVIC CENTER,WAXAHACHIE,TX,(469) 309-4040,CONVENTION CENTER,OPEN,ELLIS,48139,USA,32.4229754912261,-96.8628289869681,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.waxahachieciviccenter.org/,2015/09/16 00:00:00+00,2018/11/26 00:00:00+00,http://www.waxahachie.com/visit_waxahachie/waxahachie_civic_center/rental_rates.php,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,N,Y
77,-11854614.7585,3731515.6187,78,4234,EL PASO JUDSON F. WILLIAMS CONVENTION CENTER,EL PASO,TX,(915) 534-0609,CONVENTION CENTER,OPEN,EL PASO,48141,USA,31.7574615073428,-106.491816248721,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://elpasolive.com/venues/el_paso_convention_center,2015/09/30 00:00:00+00,2018/11/20 00:00:00+00,http://elpasolive.com/system/documents/documents/3/original/EPCPCCntrFloorplan.jpg,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,Y,N,N,Y,Y
78,-10938168.008,3023968.3277,79,4300,MCALLEN CONVENTION CENTER,MCALLEN,TX,(956) 681-3800,CONVENTION CENTER,OPEN,HIDALGO,48215,USA,26.2007686774326,-98.2592350189809,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.mcallenconventioncenter.net/,2015/09/22 00:00:00+00,2018/11/20 00:00:00+00,http://www.mcallenconventioncenter.net/event-planners/facilities/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,Y,N,N,N,Y
79,-11362912.5999,3763048.2634,80,4303,BARBARA AND GEORGE H.W. BUSH CONVENTION CENTER,MIDLAND,TX,(432) 682-6234,CONVENTION CENTER,OPEN,MIDLAND,48329,USA,31.9980012531555,-102.07478060594,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.bushconventioncenter.com/,2019/11/18 00:00:00+00,2019/11/18 00:00:00+00,https://www.bushconventioncenter.com/p/plan/room-capacities--diagrams,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,Y,N,Y,Y,Y
80,-10867120.1465,3541423.3096,81,4159,LEUDECKE ARENA,AUSTIN,TX,(512) 854-4900,MULTIUSE COMPLEX,OPEN,TRAVIS,48453,USA,30.2942036192017,-97.6210012193307,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.traviscountytx.gov/exposition-center/,2015/09/16 00:00:00+00,2018/11/19 00:00:00+00,https://www.traviscountytx.gov/exposition-center/leudecke-arena,TRAVIS COUNTY EXPOSITION CENTER,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,Y,N,N,N
81,-10880335.6766,3537467.3103,82,4158,AUSTIN CONVENTION CENTER,AUSTIN,TX,(512) 404-4000,CONVENTION CENTER,OPEN,TRAVIS,48453,USA,30.2635142193058,-97.7397183466243,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.austinconventioncenter.com/,2015/09/16 00:00:00+00,2018/11/19 00:00:00+00,https://www.austinconventioncenter.com/plan/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,N,Y
82,-10881797.758,3537092.3908,83,4162,PALMER EVENTS CENTER,AUSTIN,TX,(512) 404-4500,CONVENTION CENTER,OPEN,TRAVIS,48453,USA,30.2606052137597,-97.7528524468829,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.palmereventscenter.com/,2015/09/16 00:00:00+00,2018/11/19 00:00:00+00,https://www.palmereventscenter.com/plan/plans/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,Y,N,Y,N,Y
83,-10878524.1038,3517641.7483,84,4156,RUBIO'S CREEDMOOR EVENT CENTER,AUSTIN,TX,(512) 243-1198,CONVENTION CENTER,CLOSED,TRAVIS,48453,USA,30.1095693272628,-97.7234447113043,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.cvent.com/venues/austin/exposition-center/rubio-s-creedmoor-event-center/venue-f3da6392-4724-4af8-9c31-628ad7227fa5,2015/09/22 00:00:00+00,2018/11/19 00:00:00+00,https://www.cvent.com/venues/austin/exposition-center/rubio-s-creedmoor-event-center/venue-f3da6392-4724-4af8-9c31-628ad7227fa5,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,N,N
84,-12465648.2827,5024802.5257,85,4406,DAVIS CONFERENCE CENTER,LAYTON,UT,(801) 416-8888,CONVENTION CENTER,OPEN,DAVIS,49011,USA,41.0844264021569,-111.980823788387,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.davisconferencecenter.com/,2015/10/14 00:00:00+00,2018/11/26 00:00:00+00,http://www.davisconferencecenter.com/contact#layout-capacity,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,Y,N,Y,N,Y
85,-12456204.9034,4978200.7139,86,4426,SALT PALACE CONVENTION CENTER,SALT LAKE CITY,UT,(801) 534-4900,CONVENTION CENTER,OPEN,SALT LAKE,49035,USA,40.7681293068221,-111.895992468278,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.visitsaltlake.com/salt-palace-convention-center/,2015/10/13 00:00:00+00,2018/11/26 00:00:00+00,https://www.visitsaltlake.com/salt-palace-convention-center/plan/floor-plans-and-virtual-tour/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,Y,Y
86,-12455288.6706,4950303.1495,87,4435,MOUNTAIN AMERICA EXPOSITION CENTER,SANDY,UT,(385) 568-2260,CONVENTION CENTER,OPEN,SALT LAKE,49035,USA,40.5780582066211,-111.88776180906,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.visitsaltlake.com/mountain-america-expo-center/,2015/10/14 00:00:00+00,2018/11/26 00:00:00+00,https://www.visitsaltlake.com/mountain-america-expo-center/plan/static-floor-plan/,NOT APPLICABLE,SOUTH TOWNE EXPOSITION CENTER,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
87,-12460033.9321,4968645.4265,88,4450,UTAH CULTURAL CELEBRATION CENTER,WEST VALLEY CITY,UT,(801) 965-5100,CONVENTION CENTER,OPEN,SALT LAKE,49035,USA,40.7030884361824,-111.930389218088,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.culturalcelebration.org/,2015/10/14 00:00:00+00,2018/11/26 00:00:00+00,http://www.culturalcelebration.org/uploads/1/3/3/1/13312656/gen_info_book_2011.pdf,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
88,-12430228.2457,4900085.5861,89,4423,UTAH VALLEY CONVENTION CENTER,PROVO,UT,(801) 851-2200,CONVENTION CENTER,OPEN,UTAH,49049,USA,40.2345525391685,-111.662640182498,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.utahvalleyconventioncenter.com/,2015/10/14 00:00:00+00,2018/11/26 00:00:00+00,http://www.utahvalleyconventioncenter.com/floorplans,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,Y,Y,Y
89,-8625659.0328,4735237.4109,90,4499,WEST BUILDING,LEESBURG,VA,(703) 729-8000,CONVENTION CENTER COMPLEX,OPEN,LOUDOUN,51107,USA,39.0946427171877,-77.4856134478023,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.conferencecenter.com/,2015/11/03 00:00:00+00,2018/11/26 00:00:00+00,http://www.conferencecenter.com/,THE NATIONAL CONFERENCE CENTER,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
90,-13271107.6379,5815424.4714,91,4608,THREE RIVERS CONVENTION CENTER,KENNEWICK,WA,(509) 737-3734,CONVENTION CENTER COMPLEX,OPEN,BENTON,53005,USA,46.2184444813279,-119.216388283592,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.threeriversconventioncenter.com/,2015/10/27 00:00:00+00,2018/11/27 00:00:00+00,http://www.threeriversconventioncenter.com/plan/floorplan/,THREE RIVERS CAMPUS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,Y,Y
91,-13655077.9766,5739963.1604,92,4682,CLARK COUNTY EVENT CENTER EXHIBITION HALL,RIDGEFIELD,WA,(360) 397-6180,MULTIUSE COMPLEX,OPEN,CLARK,53011,USA,45.7474080040762,-122.665652522446,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.clarkcoeventcenter.com/,2015/10/27 00:00:00+00,2018/11/27 00:00:00+00,https://www.clarkcoeventcenter.com/p/about/exhibition-hall,CLARK COUNTY EVENT CENTER AT THE FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,N
92,-13683701.5123,5803326.4721,93,4615,COWLITZ COUNTY EVENT CENTER,LONGVIEW,WA,(360) 577-3122,MULTIUSE,OPEN,COWLITZ,53015,USA,46.1431973873496,-122.9227821187,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.thecenterofthenorthwest.com/,2015/10/27 00:00:00+00,2018/11/27 00:00:00+00,http://www.cowlitzeventcenter.com/our-facilities/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,N,Y
93,-13612562.1903,6077209.21,94,4623,LYNNWOOD CONVENTION CENTER,LYNNWOOD,WA,(425) 778-7155,CONVENTION CENTER,OPEN,SNOHOMISH,53061,USA,47.8214952141329,-122.283726715515,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://lynnwoodcc.com/,2015/10/29 00:00:00+00,2018/11/27 00:00:00+00,http://www.lynnwoodcc.com/p/plan/283,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,Y,N,N,N,Y
94,-7357351.9951,2090689.6627,95,3941,PUERTO RICO CONVENTION CENTER,SAN JUAN,PR,(787) 641-7722,CONVENTION CENTER,OPEN,SAN JUAN,72127,PRI,18.453421704648,-66.0922174783539,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.prconvention.com/en/,2015/11/04 00:00:00+00,2018/11/15 00:00:00+00,http://www.prconvention.com/en/eventplanners/moreinformation/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,Y,N,Y
95,-9505579.1682,3661995.1695,96,43,DOTHAN CIVIC CENTER,DOTHAN,AL,(334) 615-3170,CONVENTION CENTER,OPEN,HOUSTON,1069,USA,31.2249300136094,-85.3900705116447,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.dothanciviccenter.org/,2015/07/15 00:00:00+00,2018/10/19 00:00:00+00,http://www.dothanciviccenter.org/civic-center.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,Y,N,N,Y
96,-9506471.0821,3665579.9986,97,44,THE DOTHAN CONVENTION CENTER,DOTHAN,AL,(334) 712-9808,CONVENTION CENTER,OPEN,HOUSTON,1069,USA,31.2524640935432,-85.3980827111481,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://visitdothan.com/meet/venues,2015/07/15 00:00:00+00,2018/10/19 00:00:00+00,https://visitdothan.com/meet/venues,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,N,N
97,-9663817.1884,3965089.0956,98,31,NORTH AND SOUTH EXHIBITION HALLS,BIRMINGHAM,AL,(205) 458-8400,CONVENTION CENTER COMPLEX,OPEN,JEFFERSON,1073,USA,33.5241839008664,-86.81154683282,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.bjcc.org/,2015/07/15 00:00:00+00,2018/10/19 00:00:00+00,https://www.bjcc.org/floorplans-seating.php,BIRMINGHAM-JEFFERSON CONVENTION COMPLEX,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
98,-9684414.9182,3944473.7761,99,29,BESSEMER CIVIC CENTER,BESSEMER,AL,(205) 424-7469,CONVENTION CENTER,OPEN,JEFFERSON,1073,USA,33.3696615793186,-86.9965793877285,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.bessemeral.org/civic-center,2015/07/15 00:00:00+00,2018/10/19 00:00:00+00,http://www.bessemeral.org/civic-center/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,Y,N,N,N,Y
99,-9639296.6438,4126695.6082,100,49,SOUTH HALL,HUNTSVILLE,AL,(256) 533-1953,CONVENTION CENTER COMPLEX,OPEN,MADISON,1089,USA,34.7259107209031,-86.5912750333161,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.vonbrauncenter.com/,2015/07/13 00:00:00+00,2019/11/18 00:00:00+00,https://www.vonbrauncenter.com/plan-an-event/facility-downloads/south-hall/,VON BRAUN CENTER,VON BRAUN CIVIC CENTER,1997,N,Y,Y,Y,N,N,Y,Y
100,-16448991.6546,9566926.1027,101,13,CARLSON CENTER,FAIRBANKS,AK,(907) 451-7800,CONVENTION CENTER,OPEN,FAIRBANKS NORTH STAR,2090,USA,64.8421907819791,-147.763806116459,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.carlson-center.com/,2015/11/02 00:00:00+00,2018/10/19 00:00:00+00,https://carlson-center.com/meeting-rooms/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,Y,N,N,Y
101,-12448812.2879,3951104.7864,102,155,BUILDING C,MESA,AZ,(480) 644-2178,CONVENTION CENTER COMPLEX,OPEN,MARICOPA,4013,USA,33.4193944068265,-111.829583473399,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.mesaaz.gov/things-to-do/mesa-convention-center,2015/10/09 00:00:00+00,2018/10/22 00:00:00+00,https://www.mesaaz.gov/things-to-do/mesa-convention-center/event-planning,MESA CONVENTION CENTER,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,Y,N,N,N,Y
